step	global-lle	local-lle	lle-ratio
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2762671766069172e+02	-6.1494722613481677e+01	+1.1322639900944200e+03
0	+1.4380209932921189e+00	+1.4380209932921189e+00	+0.0000000000000000e+00
0	+2.6880462921213013e+00	+2.6880462921213013e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.3874750330596959e+02	-2.2606801178009444e+01	+4.3228140425592028e+02
0	+2.6880462892792503e+00	+2.6880462892792503e+00	+0.0000000000000000e+00
0	+2.6880462894140096e+00	+2.6880462894140096e+00	+0.0000000000000000e+00
0	+2.4419140845113554e+00	+2.4419140845113554e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.0437651495934333e+00	+7.6357263762817307e-01	+1.1614675574443213e+01
0	+2.6880463289548469e+00	+2.6880463289548469e+00	+0.0000000000000000e+00
0	+2.6880462893499084e+00	+2.6880462893499084e+00	+0.0000000000000000e+00
0	+2.4956520341563104e+00	+2.4956520341563104e+00	+0.0000000000000000e+00
99	-2.2478744088507787e+02	-2.1694704877847002e+01	+4.0618547201446177e+02
99	-5.1534530358525956e+02	-5.0266581205938465e+01	+9.3015744475864221e+02
99	-7.9184417345555218e+00	+4.7610497913196415e-01	+1.6789093427374972e+01
99	-6.3931964639334001e+02	-6.2664015486746507e+01	+1.1533112618131870e+03
0	+2.6880462893322044e+00	+2.6880462893322044e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532353340e+00	+2.3472531532353340e+00	+0.0000000000000000e+00
0	+1.9177570861087159e+00	+1.9177570861087159e+00	+0.0000000000000000e+00
99	-6.2747531241660215e+02	-6.1479582089072714e+01	+1.1319914606550590e+03
99	-6.2299929158665734e+01	-6.0194231054179452e+00	+1.1256101210649558e+02
0	+2.6880463288763270e+00	+2.6880463288763270e+00	+0.0000000000000000e+00
99	-6.4389182094929481e+02	-6.3121232942341990e+01	+1.1615411760139057e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462895391526e+00	+2.6880462895391526e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.1110464844086025e+01	-3.5461640125303395e+00	+7.5128601663111368e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463316064054e+00	+2.6880463316064054e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.5418659376030621e+02	-6.4150710223443127e+01	+1.1800717670737263e+03
99	-1.1357579336831026e+02	-1.0089630184243514e+01	+2.0697232636813348e+02
99	-4.6661835719940132e+00	+2.1674026361138493e-02	+9.3757151967103027e+00
0	+2.6880463315221585e+00	+2.6880463315221585e+00	+0.0000000000000000e+00
20	+4.0325022869595251e-01	+8.0037252395020309e-01	+7.9424459050850116e-01
99	-1.2106662432681571e+01	-2.4943095185213213e-01	+2.3714462961658878e+01
99	-2.5069595924799029e+02	-2.3801646772211519e+01	+4.5378862495155755e+02
99	-1.3264936629540477e+01	-5.8544510366531494e-02	+2.6412784238347893e+01
0	+2.6880463288972845e+00	+2.6880463288972845e+00	+0.0000000000000000e+00
99	-6.5823406348719720e+02	-6.4555457196132238e+01	+1.1873572125821299e+03
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463289136927e+00	+2.6880463289136927e+00	+0.0000000000000000e+00
0	+2.6880463288300729e+00	+2.6880463288300729e+00	+0.0000000000000000e+00
99	-2.2404490204380886e+02	-2.1620450993720102e+01	+4.0484890210017750e+02
0	+2.6880462893499084e+00	+2.6880462893499084e+00	+0.0000000000000000e+00
99	-1.9240890440071038e+02	-1.7972941287483529e+01	+3.4887192622645370e+02
99	-1.5278795014025511e+02	-1.4010845861438000e+01	+2.7755420855763418e+02
0	+1.1433094195233098e+00	+1.1433094195233098e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
3	+1.5226381701958451e+00	+1.5365708094020556e+00	+2.7865278412420924e-02
0	+2.6880463288763270e+00	+2.6880463288763270e+00	+0.0000000000000000e+00
0	+2.6880463288477525e+00	+2.6880463288477525e+00	+0.0000000000000000e+00
0	+2.6880463288639778e+00	+2.6880463288639778e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.8519569000248430e+00	+1.8519569000248430e+00	+0.0000000000000000e+00
99	-2.2155172303887147e+02	-2.0887223151299640e+01	+4.0132899977514364e+02
99	-6.7054627095157184e+02	-6.5786677942569696e+01	+1.2095191860180043e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.1009774967065610e+01	-1.8330283441190451e+00	+5.8353493245893127e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
29	-8.3846183296224064e-02	+6.0079524527594375e-01	+1.3692828571443356e+00
99	-8.0638240406525625e+01	-6.7958748880650486e+00	+1.4768473103692116e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462895001109e+00	+2.6880462895001109e+00	+0.0000000000000000e+00
99	-1.8631930643976531e+02	-1.7363981491389019e+01	+3.3791064989675260e+02
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463288477525e+00	+2.6880463288477525e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
26	+3.4433108032832305e-01	+9.1000778782895186e-01	+1.1313534150012576e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462902374043e+00	+2.6880462902374043e+00	+0.0000000000000000e+00
99	-6.6467834605137944e+02	-6.5199885452550461e+01	+1.1989569211976579e+03
5	+1.9422296032196136e+00	+1.9879506063415775e+00	+9.1442006243927842e-02
0	+2.6880463288972809e+00	+2.6880463288972809e+00	+0.0000000000000000e+00
0	+2.6880463260326644e+00	+2.6880463260326644e+00	+0.0000000000000000e+00
99	-1.5705933559883033e+02	-1.4437984407295522e+01	+2.8524270238306963e+02
99	-1.4237524199606875e+02	-1.2969575047019367e+01	+2.5881133389809878e+02
0	+2.6790056649565557e+00	+2.6790056649565557e+00	+0.0000000000000000e+00
0	+2.6880463288736047e+00	+2.6880463288736047e+00	+0.0000000000000000e+00
0	+2.6880462896235908e+00	+2.6880462896235908e+00	+0.0000000000000000e+00
99	-8.0545453969847500e+00	-9.3361740424283146e-01	+1.4241855985483838e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.2882477026149030e+02	-3.1921241734733020e+01	+5.9380705705351454e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462890382359e+00	+2.6880462890382359e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289005823e+00	+2.6880463289005823e+00	+0.0000000000000000e+00
99	-6.7687573744641924e+01	-5.5008082218766781e+00	+1.2437353104553048e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289378715e+00	+2.6880463289378715e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.7371931905693663e+02	-1.6103982753106152e+01	+3.1523067260766095e+02
0	+2.6880463288976202e+00	+2.6880463288976202e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-6.2996839188493379e+02	-6.1728890035905891e+01	+1.1364790036980557e+03
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+1.8705085645844155e+00	+1.8705085645844155e+00	+0.0000000000000000e+00
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
34	-4.7064528164895858e-01	+3.8292569336106524e-01	+1.7071419500200475e+00
99	-3.6399077132870957e+02	-3.5131127980283459e+01	+6.5771928669685224e+02
99	-4.5598373168047488e+02	-4.4330424015459982e+01	+8.2330661533002979e+02
0	+2.3472531328106285e+00	+2.3472531328106285e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-1.9016523843312228e+02	-1.7748574690724720e+01	+3.4483332748479512e+02
99	-5.4686920640473136e+02	-5.3418971487885642e+01	+9.8690046983369143e+02
99	-6.2492332547671549e+02	-6.1224383395084054e+01	+1.1273978841632629e+03
99	-6.1702397110499510e+02	-6.0434447957912020e+01	+1.1131790462941663e+03
1	+2.1408251737528192e+00	+2.1429212484716156e+00	+4.1921494375927182e-03
99	-3.5595218702661271e+01	-2.2915727176786116e+00	+6.6607291969965317e+01
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-6.1634295406097442e+02	-6.0366346253509946e+01	+1.1119532156149289e+03
0	+2.6880463289227765e+00	+2.6880463289227765e+00	+0.0000000000000000e+00
99	-3.1692294370540014e+02	-3.0731059079123995e+01	+5.7238376925255227e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288639778e+00	+2.6880463288639778e+00	+0.0000000000000000e+00
99	-3.9566796391793929e+02	-3.8298847239206431e+01	+7.1473823335746567e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.9852467629456834e+02	-4.8584518476869334e+01	+8.9988031563539801e+02
99	-2.8623536361371862e+01	-2.9349208034065950e+00	+5.1377231115930535e+01
99	-6.4933583424900178e+02	-6.3665634272312673e+01	+1.1713403999533782e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.7705748638812793e+01	-2.5026257112937640e+00	+7.0406245855038051e+01
99	-3.6011824476275869e+01	-3.6130213102666628e+00	+6.4797606332018418e+01
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.6376641767418258e+00	+1.6376641767418258e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-8.8834473970714669e+01	-7.6154982444839519e+00	+1.6243795145246145e+02
99	-6.2339454559261094e+02	-6.1071505406673587e+01	+1.1246460803718746e+03
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-3.2675187376435906e+02	-3.1407238223848399e+01	+5.9068927108102127e+02
0	+2.6880462881811855e+00	+2.6880462881811855e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-9.1070171301221965e+00	-7.8242324604291180e-01	+1.6649187768158569e+01
99	-4.0086731870998129e+00	-2.7258885174067282e-01	+7.4721686707182799e+00
0	+2.3472531514853872e+00	+2.3472531514853872e+00	+0.0000000000000000e+00
0	+1.3378556887021651e+00	+1.3378556887021651e+00	+0.0000000000000000e+00
99	-2.5145185692142937e+02	-2.3877236539555430e+01	+4.5514924076374785e+02
0	+2.6880462899947761e+00	+2.6880462899947761e+00	+0.0000000000000000e+00
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.3472531532367200e+00	+2.3472531532367200e+00	+0.0000000000000000e+00
99	-6.1808739811021053e+02	-6.0540790658433558e+01	+1.1150932149035539e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.5240929811246224e+02	-6.3972980658658742e+01	+1.1768726349076069e+03
0	+2.6880463288639778e+00	+2.6880463288639778e+00	+0.0000000000000000e+00
99	-6.6597302516366142e+02	-6.5329353363778651e+01	+1.2012873435997656e+03
0	+2.6880463288763270e+00	+2.6880463288763270e+00	+0.0000000000000000e+00
99	-6.4381185400847050e+02	-6.3113236248259554e+01	+1.1613972355204219e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.8623454380445402e+01	-4.5943962854570248e+00	+1.0805811618997676e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462894148156e+00	+2.6880462894148156e+00	+0.0000000000000000e+00
0	+2.6854330532528419e+00	+2.6854330532528419e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-2.6625731298963895e+01	-1.3946239773088738e+00	+5.0462214643310041e+01
99	-2.6807750761797615e+02	-2.5539801609210109e+01	+4.8507541201753207e+02
99	-1.1408228974521461e+02	-1.0919936590960923e+01	+2.0632470630850736e+02
0	+2.6880463289344245e+00	+2.6880463289344245e+00	+0.0000000000000000e+00
0	+2.6880463289480150e+00	+2.6880463289480150e+00	+0.0000000000000000e+00
54	-1.7927588826984846e+00	-2.4180967632439637e-01	+3.1018984127481763e+00
5	+1.4217661754799746e+00	+1.4621077143793504e+00	+8.0683077798751501e-02
99	-1.7039840035950118e+02	-1.6379932251951480e+01	+3.0803693621509939e+02
99	-6.2510993934219880e+02	-6.1243044781632378e+01	+1.1277337891211328e+03
99	-4.8060506581017606e+01	-4.2411681862234980e+00	+8.7638676789588217e+01
99	-7.8361552690127141e+01	-6.5682061164252001e+00	+1.4358669314740388e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.8915309092230519e+01	-1.6235817566355364e+00	+5.4583454671189962e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.0202515343796881e+02	-2.9241280052380866e+01	+5.4556774677117585e+02
99	-5.9591407086454915e+01	-5.7485708981968635e+00	+1.0768567237651610e+02
99	-6.4885237654989112e+02	-6.3617288502401621e+01	+1.1704701760949790e+03
99	-4.4103551134237116e+06	-4.4103004635749722e+05	+7.9386501341324290e+06
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
99	-3.9788613076655804e+02	-3.8520663924068302e+01	+7.1873093368497950e+02
0	+2.6880463289480150e+00	+2.6880463289480150e+00	+0.0000000000000000e+00
0	+2.0124448115261258e+00	+2.0124448115261258e+00	+0.0000000000000000e+00
99	-4.1173567969540107e+02	-3.9905618816952611e+01	+7.4366012175689696e+02
0	+2.6880462894140096e+00	+2.6880462894140096e+00	+0.0000000000000000e+00
99	-1.1278089378510751e+01	+1.4014021473644114e-01	+2.2836459186494384e+01
0	+2.6880462894258335e+00	+2.6880462894258335e+00	+0.0000000000000000e+00
56	-1.2862300773037170e+00	+3.4880178308153875e-01	+3.2700637207705112e+00
99	-3.3008695214870943e+02	-3.2047459923454923e+01	+5.9607898445050898e+02
0	+2.6880462895216475e+00	+2.6880462895216475e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.6880463288601515e+00	+2.6880463288601515e+00	+0.0000000000000000e+00
99	-6.2968145307404973e+02	-6.1700196154817483e+01	+1.1359625138384645e+03
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.9804335514352704e+02	-5.8536386361765217e+01	+1.0790139375635235e+03
61	-2.1116750811109335e+00	-2.9689725489506757e-01	+3.6295556524317316e+00
99	-1.0984535364628898e+02	-9.7165862120413848e+00	+2.0025753486849521e+02
99	-6.5185353687968620e+02	-6.3917404535381124e+01	+1.1758722646886101e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.3405282789709418e+02	-3.2444047498293394e+01	+6.0321756079760155e+02
0	+2.2908460450192565e+00	+2.2908460450192565e+00	+0.0000000000000000e+00
0	+2.6880463289480150e+00	+2.6880463289480150e+00	+0.0000000000000000e+00
99	-5.3132133455156499e+01	-4.0452641929281352e+00	+9.8173738524456724e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.4698364530073559e+02	-6.3430415377486057e+01	+1.1671064598464991e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.9909244548478322e+06	-6.9908698049990938e+05	+1.2583674948695846e+07
0	+2.5165836320556125e+00	+2.5165836320556125e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.4135089028369305e+02	-5.2867139875781817e+01	+9.7696750081582240e+02
99	-2.3776950171936566e+01	-1.4164597257776319e+00	+4.4720980892317868e+01
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-5.9167043059815933e+02	-5.7899093907228433e+01	+1.0675426733818617e+03
99	-4.0442357475223183e+01	-2.7762865949348030e+00	+7.5332141760576761e+01
6	+1.2258232600676811e+00	+1.2857953602955217e+00	+1.1994420045568122e-01
99	-8.2769895519666832e+01	-7.9070424253437803e+00	+1.4972570618864611e+02
99	-6.3621337445060556e+02	-6.2353388292473056e+01	+1.1477199723162651e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.2062880038803980e+00	+1.2062880038803980e+00	+0.0000000000000000e+00
99	-6.1838003807144464e+00	+6.4956911451607158e-01	+1.3666738990461036e+01
0	+2.6880462887903627e+00	+2.6880462887903627e+00	+0.0000000000000000e+00
6	+1.3909280856216908e+00	+1.4413068853254303e+00	+1.0075759940747897e-01
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.1503686190631250e+00	+2.1503686190631250e+00	+0.0000000000000000e+00
81	-2.0332762275621090e+00	+5.8820356136400997e-01	+5.2429595778522380e+00
99	-6.5748743090726271e+02	-6.4480793938138774e+01	+1.1860132739382479e+03
99	-6.4319965730133322e+02	-6.3052016577545828e+01	+1.1602952814475748e+03
99	-6.5814006501523306e+02	-6.4546057348935818e+01	+1.1871880153325944e+03
0	+2.3472531532338969e+00	+2.3472531532338969e+00	+0.0000000000000000e+00
0	+2.6370517244553318e+00	+2.6370517244553318e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880462897680553e+00	+2.6880462897680553e+00	+0.0000000000000000e+00
99	-3.0882887356410663e+02	-2.9921652064994639e+01	+5.5781444299822397e+02
0	+2.3472531415885540e+00	+2.3472531415885540e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463289548469e+00	+2.6880463289548469e+00	+0.0000000000000000e+00
99	-6.1271931455071083e+01	-5.1659578540910855e+00	+1.1221194720196000e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-3.0240308786114916e+01	-2.9395750221233028e+00	+5.4601467527983225e+01
0	+2.6777316155911319e+00	+2.6777316155911319e+00	+0.0000000000000000e+00
0	+2.6880462891311581e+00	+2.6880462891311581e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-3.2246633401298021e+02	-3.1285398109881999e+01	+5.8236187180619640e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
23	+1.9853652491379492e-03	+4.8504061047466784e-01	+9.6611049045105979e-01
91	-3.0000335376596383e+00	+2.3981535337933207e-02	+6.0480301459951429e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
0	+1.7508207397795172e+00	+1.7508207397795172e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
99	-7.5310976502354716e+00	+5.1483938756396908e-01	+1.6091874075598881e+01
99	-2.2166151973716478e+02	-2.1382112763055694e+01	+4.0055881394821819e+02
99	-6.1440926101195328e+02	-6.0172976948607825e+01	+1.1084725681266909e+03
